,subject,reward,audience
0,bostrom1xszmhkfjs3s00z2nvtn7evqxw3dtus6yr8e4pw,57941598028922,hackers
1,bostrom1xszmhkfjs3s00z2nvtn7evqxw3dtus6yr8e4pw,57941598028923,masters
